time_s,sensor_id,x_m,y_m,exx,eyy,exy,exx_plus_eyy,eps_axis,eps_impact_dir
1.005154639175257690e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,9.951568640429482034e-10,2.650131927005840216e-09,1.416836144278166972e-08,3.645288791048788213e-09,9.951568640429482034e-10,1.261202685169735824e-08
1.055412371134020581e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-1.515648829845519918e-08,-2.494796388277067524e-09,-1.966658125031488090e-08,-1.765128468673226795e-08,-1.515648829845519918e-08,-2.395676354857996973e-08
1.055412371134020581e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.254683484064556621e-05,-1.583000244805332881e-05,-2.512390781533159836e-05,-2.837683728869889503e-05,-1.254683484064556621e-05,-3.818146787217507724e-05
1.055412371134020581e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,4.049483156307094728e-10,-2.278450255330935911e-10,2.083430687415951959e-09,1.771032900976158817e-10,4.049483156307094728e-10,2.186959530921841755e-09
1.055412371134020581e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,1.429126708337983466e-07,2.769553277991412304e-07,4.217816242165628960e-07,4.198679986329396035e-07,1.429126708337983466e-07,5.604958180804983518e-07
1.105670103092783473e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,3.445377424894675148e-10,9.396843004363374954e-10,-1.106708935790191772e-08,1.284222042925804958e-09,3.445377424894675148e-10,-5.023765596793439894e-09
1.105670103092783473e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.481538202469328172e-05,-1.876508069682889922e-05,-2.970661275632995618e-05,-3.358046272152217756e-05,-1.481538202469328172e-05,-4.515158100712369398e-05
1.105670103092783473e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,3.971932054506207613e-10,-1.148803768721113059e-09,4.438466204980006453e-09,-7.516105632704922979e-10,3.971932054506207613e-10,4.118350295827882187e-09
1.105670103092783473e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,1.717726035732194371e-07,3.182460580200741796e-07,5.026270275596083674e-07,4.900186615932936431e-07,1.717726035732194371e-07,6.581708995456708028e-07
1.155927835051546364e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,7.939960868625977128e-08,2.726897585365088797e-08,8.993725103017887454e-08,1.066685845399106592e-07,7.939960868625977128e-08,1.200119600178623268e-07
1.155927835051546364e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.583341901238314586e-05,-2.071668596197709359e-05,-3.192538042082821765e-05,-3.655010497436023945e-05,-1.583341901238314586e-05,-4.867796002072336008e-05
1.155927835051546364e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,1.040865658607243377e-09,-1.039578883114609027e-09,6.531397227012278503e-09,1.286775492634350165e-12,1.040865658607243377e-09,6.590611112825632464e-09
